,TIMESTAMP,NCM_LTP1
485,2022-05-24 14:00:00,16137.571242796845
486,2022-05-24 14:30:00,16106.329317134605
487,2022-05-24 15:00:00,16127.953972455945
488,2022-05-24 15:30:00,16138.0
489,2022-05-25 09:00:00,16201.99315713264
490,2022-05-25 09:30:00,16165.447611747484
491,2022-05-25 10:00:00,16133.18527823674
492,2022-05-25 10:30:00,16142.449176568625
493,2022-05-25 11:00:00,16141.796372048639
494,2022-05-25 11:30:00,16091.546901716378
495,2022-05-25 12:00:00,16076.212349401696
496,2022-05-25 12:30:00,16069.251523980774
497,2022-05-25 13:00:00,16054.111615949127
498,2022-05-25 13:30:00,16028.393884659914
499,2022-05-25 14:00:00,16066.429255206052
500,2022-05-25 14:30:00,16040.625437874016
501,2022-05-25 15:00:00,16027.340432045967
502,2022-05-25 15:30:00,16033.9
503,2022-05-26 09:00:00,16085.929518736557
504,2022-05-26 09:30:00,16053.489890449644
505,2022-05-26 10:00:00,16018.321510711605
506,2022-05-26 10:30:00,15936.041470202228
507,2022-05-26 11:00:00,15928.908110929699
508,2022-05-26 11:30:00,15921.282238275126
509,2022-05-26 12:00:00,15942.570677404672
510,2022-05-26 12:30:00,15967.291223928349
511,2022-05-26 13:00:00,16098.09229794117
512,2022-05-26 13:30:00,16129.9415751138
513,2022-05-26 14:00:00,16102.952868433844
514,2022-05-26 14:30:00,16147.39500344714
515,2022-05-26 15:00:00,16172.757014076353
516,2022-05-26 15:30:00,16201.899999999998
517,2022-05-27 09:00:00,16302.64467551948
518,2022-05-27 09:30:00,16308.226120803738
519,2022-05-27 10:00:00,16269.183942225347
520,2022-05-27 10:30:00,16265.688411775945
521,2022-05-27 11:00:00,16254.301364274117
522,2022-05-27 11:30:00,16260.144904426044
523,2022-05-27 12:00:00,16259.87467197182
524,2022-05-27 12:30:00,16292.82696425937
525,2022-05-27 13:00:00,16324.72878813114
526,2022-05-27 13:30:00,16336.680376966502
527,2022-05-27 14:00:00,16343.816464584632
528,2022-05-27 14:30:00,16323.961503649625
529,2022-05-27 15:00:00,16352.773538146668
530,2022-05-27 15:30:00,16359.35
531,2022-05-30 09:00:00,16567.28511872769
532,2022-05-30 09:30:00,16604.25931799857
533,2022-05-30 10:00:00,16624.12066231045
534,2022-05-30 10:30:00,16637.288662748826
535,2022-05-30 11:00:00,16673.225852713957
536,2022-05-30 11:30:00,16677.129228622613
537,2022-05-30 12:00:00,16661.410094240644
538,2022-05-30 12:30:00,16658.03511271532
539,2022-05-30 13:00:00,16662.176776440978
540,2022-05-30 13:30:00,16657.146660261846
541,2022-05-30 14:00:00,16643.19288513119
542,2022-05-30 14:30:00,16645.906076556632
543,2022-05-30 15:00:00,16663.17169145962
544,2022-05-30 15:30:00,16668.7
545,2022-05-31 09:00:00,16560.7453567826
546,2022-05-31 09:30:00,16551.533977369494
547,2022-05-31 10:00:00,16586.750551069235
548,2022-05-31 10:30:00,16634.47927251916
549,2022-05-31 11:00:00,16647.28077678627
550,2022-05-31 11:30:00,16634.33571396375
551,2022-05-31 12:00:00,16658.81731383661
552,2022-05-31 12:30:00,16636.157655114162
553,2022-05-31 13:00:00,16625.28428657836
554,2022-05-31 13:30:00,16659.805710486307
555,2022-05-31 14:00:00,16676.502102998013
556,2022-05-31 14:30:00,16651.229421715336
557,2022-05-31 15:00:00,16578.28552731308
558,2022-05-31 15:30:00,16581.0
559,2022-06-01 09:00:00,16629.403352673737
560,2022-06-01 09:30:00,16585.305053036278
561,2022-06-01 10:00:00,16582.244710760984
562,2022-06-01 10:30:00,16612.43226077957
563,2022-06-01 11:00:00,16586.237516494883
564,2022-06-01 11:30:00,16603.119174735046
565,2022-06-01 12:00:00,16581.287145627102
566,2022-06-01 12:30:00,16575.278443351635
567,2022-06-01 13:00:00,16544.924874529555
568,2022-06-01 13:30:00,16503.39730594079
569,2022-06-01 14:00:00,16483.027073232766
570,2022-06-01 14:30:00,16460.683246222994
571,2022-06-01 15:00:00,16524.44929386293
572,2022-06-01 15:30:00,16543.95
573,2022-06-02 09:00:00,16481.947550377106
574,2022-06-02 09:30:00,16507.99226776832
575,2022-06-02 10:00:00,16532.979527414933
576,2022-06-02 10:30:00,16545.72722336595
577,2022-06-02 11:00:00,16515.423813497935
578,2022-06-02 11:30:00,16547.485698848577
579,2022-06-02 12:00:00,16556.98932991159
580,2022-06-02 12:30:00,16578.102788339194
581,2022-06-02 13:00:00,16568.939951353226
582,2022-06-02 13:30:00,16595.09957634879
583,2022-06-02 14:00:00,16620.063728512607
584,2022-06-02 14:30:00,16626.709879451162
585,2022-06-02 15:00:00,16627.450754133624
586,2022-06-02 15:30:00,16638.8
587,2022-06-03 09:00:00,16776.227169049598
588,2022-06-03 09:30:00,16766.778078081985
589,2022-06-03 10:00:00,16754.739993120467
590,2022-06-03 10:30:00,16730.653478593274
591,2022-06-03 11:00:00,16731.982726216935
592,2022-06-03 11:30:00,16748.702399077614
